,deeplob h=10 tau=0.1,logit-imbalance h=10 tau=0.1,lightgbm h=10 tau=0.1,selected
2026-09-01 09:53:00+00:00,-0.0013,0.0,-0.0012,0.0
2026-09-01 09:54:00+00:00,-0.001,0.0,-0.0006,0.0
2026-09-01 09:55:00+00:00,-0.001195556,0.0,-0.0005570104,0.0
2026-09-01 09:56:00+00:00,-0.0008872957,0.0,-0.0014246766,0.0
2026-09-01 09:57:00+00:00,-0.0010266575,0.0,-0.0007001283,0.0
2026-09-01 09:58:00+00:00,-0.0004001283,0.0,-0.0009484046,0.0
2026-09-01 09:59:00+00:00,-0.0002001283,0.0,-0.0002,0.0
2026-09-01 10:00:00+00:00,-0.0008,0.0,-0.0005998717,0.0
2026-09-01 10:01:00+00:00,-0.0010968761,0.0,-0.0011688354,0.0
2026-09-01 10:02:00+00:00,-0.0007081957,0.0,-0.0005079392,0.0
2026-09-01 10:03:00+00:00,-0.0006001283,0.0,-0.0004001283,0.0
2026-09-01 10:04:00+00:00,0.0,0.0,-0.0006001283,0.0
2026-09-01 10:05:00+00:00,-0.0005916025,0.0,-0.0001917308,0.0
2026-09-01 10:06:00+00:00,-0.0008023782,0.0,-0.0011231111,0.0
2026-09-01 10:07:00+00:00,-0.0003850829,0.0,-0.0014426544,0.0
2026-09-01 10:08:00+00:00,-0.0013001283,0.0,-0.0006001283,0.0
2026-09-01 10:09:00+00:00,-0.0015229525,0.0,-0.0008753205,0.0
2026-09-01 10:10:00+00:00,-0.001422494,0.0,-0.00079113,0.0
2026-09-01 10:11:00+00:00,-0.0012888506,0.0,-0.0020353503,0.0
2026-09-01 10:12:00+00:00,-0.0010044407,0.0,-0.0012100467,0.0
2026-09-01 10:13:00+00:00,-0.0011189771,0.0,-0.0012339041,0.0
2026-09-01 10:14:00+00:00,-0.0009392103,0.0,-0.0002137814,0.0
2026-09-01 10:15:00+00:00,-0.0006998716,0.0,-0.0004,0.0
2026-09-01 10:16:00+00:00,-0.0001998716,0.0,-0.0003997432,0.0
2026-09-01 10:17:00+00:00,-0.0006377511,0.0,-0.0010673178,0.0
2026-09-01 10:18:00+00:00,-0.0009929504,0.0,-0.0017773864,0.0
2026-09-01 10:19:00+00:00,-0.0006997625,0.0,-0.0015544096,0.0
2026-09-01 10:20:00+00:00,-0.0010201189,0.0,-0.001262408,0.0
2026-09-01 10:21:00+00:00,-0.0003369836,0.0,-0.0016557456,0.0
2026-09-01 10:22:00+00:00,-0.0014342613,0.0,-0.0010588583,0.0
2026-09-01 10:23:00+00:00,-0.0004335745,0.0,-0.0007208302,0.0
2026-09-01 10:24:00+00:00,-0.0018883358,0.0,-0.0009994872,0.0
2026-09-01 10:25:00+00:00,-0.00173289,0.0,-0.0005792431,0.0
2026-09-01 10:26:00+00:00,-0.0007734638,0.0,-0.0004,0.0
2026-09-01 10:27:00+00:00,-0.0004,0.0,-0.0007485713,0.0
2026-09-01 10:28:00+00:00,-0.0019337361,0.0,-0.0010284638,0.0
2026-09-01 10:29:00+00:00,-0.0006002564,0.0,-0.0006001282,0.0
2026-09-01 10:30:00+00:00,-0.0019170773,0.0,-0.0011484351,0.0
2026-09-01 10:31:00+00:00,-0.0001070439,0.0,-0.0017281457,0.0
2026-09-01 10:32:00+00:00,-0.0006838294,0.0,-0.0006859459,0.0
2026-09-01 10:33:00+00:00,-0.0013536968,0.0,-0.000971187,0.0
2026-09-01 10:34:00+00:00,-0.0006976663,0.0,-0.0008489071,0.0
2026-09-01 10:35:00+00:00,-0.0011811463,0.0,-0.0018961896,0.0
2026-09-01 10:36:00+00:00,-0.0012307448,0.0,-0.0018453567,0.0
2026-09-01 10:37:00+00:00,-0.0005555508,0.0,-0.0007852831,0.0
2026-09-01 10:38:00+00:00,-0.0004485418,0.0,-0.0009801608,0.0
2026-09-01 10:39:00+00:00,-0.0010234159,0.0,-0.0009998721,0.0
2026-09-01 10:40:00+00:00,-0.0008975363,0.0,-0.0007398685,0.0
2026-09-01 10:41:00+00:00,-0.0005489718,0.0,-0.0007490997,0.0
2026-09-01 10:42:00+00:00,-0.0006773319,0.0,-0.0004773319,0.0
2026-09-01 10:43:00+00:00,-0.0005536792,0.0,-0.0008521824,0.0
2026-09-01 10:44:00+00:00,-0.0006242404,0.0,-0.0005943696,0.0
2026-09-01 10:45:00+00:00,-0.0003,0.0,-0.0002,0.0
2026-09-01 10:46:00+00:00,-0.0004,0.0,-0.0011536772,0.0
2026-09-01 10:47:00+00:00,-0.0009403671,0.0,-0.0002,0.0
2026-09-01 10:48:00+00:00,-0.0012818376,0.0,-0.0013092343,0.0
2026-09-01 10:49:00+00:00,-0.0014344383,0.0,-0.0009658244,0.0
2026-09-01 10:50:00+00:00,-0.0007766956,0.0,-0.0004002562,0.0
2026-09-01 10:51:00+00:00,-0.0005668578,0.0,-0.0006069179,0.0
2026-09-01 10:52:00+00:00,-0.0007183713,0.0,-0.0006003845,0.0
2026-09-01 10:53:00+00:00,-0.0009996155,0.0,-0.0009994873,0.0
2026-09-01 10:54:00+00:00,-0.0009769254,0.0,-0.0003767973,0.0
2026-09-01 10:55:00+00:00,-0.0005232051,0.0,-0.0006,0.0
2026-09-01 10:56:00+00:00,-0.0002756683,0.0,-0.0002756683,0.0
2026-09-01 10:57:00+00:00,-0.0006,0.0,-0.0008002563,0.0
2026-09-01 10:58:00+00:00,-0.0004,0.0,-0.0004,0.0
2026-09-01 10:59:00+00:00,0.0,0.0,-0.0001998718,0.0
2026-09-01 11:00:00+00:00,-0.0003998718,0.0,-0.0006551216,0.0
2026-09-01 11:01:00+00:00,-0.0002989635,0.0,-0.0019157754,0.0
2026-09-01 11:02:00+00:00,-0.0008644247,0.0,-1.5326e-05,0.0
2026-09-01 11:03:00+00:00,-0.0006344258,0.0,-0.0007173395,0.0
2026-09-01 11:04:00+00:00,-0.0004001281,0.0,0.0,0.0
2026-09-01 11:05:00+00:00,-0.0005023094,0.0,-0.000502115,0.0
2026-09-01 11:06:00+00:00,-0.0005661888,0.0,-0.0006021997,0.0
2026-09-01 11:07:00+00:00,-0.0009748615,0.0,-0.0011000001,0.0
2026-09-01 11:08:00+00:00,-0.0005637002,0.0,-0.001067741,0.0
2026-09-01 11:09:00+00:00,-0.0004,0.0,-0.0008,0.0
2026-09-01 11:10:00+00:00,-0.0005997435,0.0,-0.0004,0.0
2026-09-01 11:11:00+00:00,-0.0004001282,0.0,-0.0004,0.0
2026-09-01 11:12:00+00:00,-0.0008002565,0.0,-0.0008,0.0
2026-09-01 11:13:00+00:00,-0.0007233087,0.0,-0.0008002565,0.0
2026-09-01 11:14:00+00:00,0.0,0.0,-0.0007998718,0.0
2026-09-01 11:15:00+00:00,-0.0004001282,0.0,-0.0007026863,0.0
2026-09-01 11:16:00+00:00,-0.0007930755,0.0,-0.0003929472,0.0
2026-09-01 11:17:00+00:00,-0.000765279,0.0,-0.0008471822,0.0
2026-09-01 11:18:00+00:00,-0.0001998718,0.0,0.0,0.0
2026-09-01 11:19:00+00:00,0.0,0.0,-0.0002,0.0
2026-09-01 11:20:00+00:00,0.0,0.0,-0.0002998718,0.0
2026-09-01 11:21:00+00:00,-0.0003656136,0.0,-0.0010829572,0.0
2026-09-01 11:22:00+00:00,-0.0008532356,0.0,-0.0006911392,0.0
2026-09-01 11:23:00+00:00,-0.0011350879,0.0,-0.0011607441,0.0
2026-09-01 11:24:00+00:00,-0.0011883388,0.0,-0.001299423,0.0
2026-09-01 11:25:00+00:00,-0.0008726938,0.0,-0.0009876858,0.0
2026-09-01 11:26:00+00:00,-0.0002001283,0.0,-0.0002001283,0.0
2026-09-01 11:27:00+00:00,-0.0001883268,0.0,-0.0003881985,0.0
2026-09-01 11:28:00+00:00,-0.0013448928,0.0,-0.0006527139,0.0
2026-09-01 11:29:00+00:00,-0.0001,0.0,0.0,0.0
2026-09-01 11:30:00+00:00,-0.0003275402,0.0,-0.0006713733,0.0
2026-09-01 11:31:00+00:00,-0.0018342439,0.0,-0.0008760324,0.0
2026-09-01 11:32:00+00:00,-0.002514886,0.0,-0.0009796862,0.0
2026-09-01 11:33:00+00:00,-0.0004613325,0.0,-0.0012466657,0.0
2026-09-01 11:34:00+00:00,-0.0004875696,0.0,-0.000448381,0.0
2026-09-01 11:35:00+00:00,-0.0004,0.0,-0.0004001281,0.0
2026-09-01 11:36:00+00:00,-0.0006453175,0.0,-0.0008105202,0.0
2026-09-01 11:37:00+00:00,-0.0006985491,0.0,-0.0009534403,0.0
2026-09-01 11:38:00+00:00,-0.0006031934,0.0,-0.0009946203,0.0
2026-09-01 11:39:00+00:00,-0.0007725347,0.0,-0.0005939882,0.0
2026-09-01 11:40:00+00:00,-0.0006212956,0.0,-0.0004412752,0.0
2026-09-01 11:41:00+00:00,-0.0007249016,0.0,-0.0005414028,0.0
2026-09-01 11:42:00+00:00,-0.001226813,0.0,-0.000526813,0.0
2026-09-01 11:43:00+00:00,-0.0006487997,0.0,-0.0003572478,0.0
2026-09-01 11:44:00+00:00,-0.0001037255,0.0,0.0,0.0
2026-09-01 11:45:00+00:00,-0.001000128,0.0,-0.001000128,0.0
2026-09-01 11:46:00+00:00,-0.0014214238,0.0,-0.0004,0.0
2026-09-01 11:47:00+00:00,-0.0013192297,0.0,-0.0014387777,0.0
2026-09-01 11:48:00+00:00,-0.001671725,0.0,-0.0008,0.0
2026-09-01 11:49:00+00:00,-0.0009883778,0.0,-0.0012343494,0.0
2026-09-01 11:50:00+00:00,-0.000715792,0.0,-0.0011731311,0.0
2026-09-01 11:51:00+00:00,-0.0011391258,0.0,-0.0007232338,0.0
2026-09-01 11:52:00+00:00,-0.0014540696,0.0,-0.0012974195,0.0
2026-09-01 11:53:00+00:00,-0.0002,0.0,0.0,0.0
2026-09-01 11:54:00+00:00,-0.0003605992,0.0,-0.0005607272,0.0
2026-09-01 11:55:00+00:00,-0.000800128,0.0,-0.000400128,0.0
2026-09-01 11:56:00+00:00,-0.0009670943,0.0,-0.0006,0.0
2026-09-01 11:57:00+00:00,-0.0002,0.0,-0.0002,0.0
2026-09-01 11:58:00+00:00,-0.0005486332,0.0,-0.0006001281,0.0
2026-09-01 11:59:00+00:00,-0.0006807664,0.0,-0.0009625771,0.0
2026-09-01 12:00:00+00:00,-0.0011885995,0.0,-0.0009885995,0.0
2026-09-01 12:01:00+00:00,-0.0009540477,0.0,-0.0009096499,0.0
2026-09-01 12:02:00+00:00,-0.0014147158,0.0,-0.0005684326,0.0
2026-09-01 12:03:00+00:00,-0.0007165355,0.0,-0.0005001282,0.0
2026-09-01 12:04:00+00:00,-0.0006002564,0.0,-0.0002001282,0.0
2026-09-01 12:05:00+00:00,-0.0007229547,0.0,-0.0009229547,0.0
2026-09-01 12:06:00+00:00,-0.0003958187,0.0,-0.0014540232,0.0
2026-09-01 12:07:00+00:00,-0.000642613,0.0,-0.0013556932,0.0
2026-09-01 12:08:00+00:00,-0.0008597143,0.0,-0.0005910395,0.0
2026-09-01 12:09:00+00:00,-0.0014048839,0.0,-0.0011593724,0.0
2026-09-01 12:10:00+00:00,-0.0013104243,0.0,-0.0006,0.0
2026-09-01 12:11:00+00:00,-0.0012212559,0.0,-0.0010507174,0.0
2026-09-01 12:12:00+00:00,-0.0009637165,0.0,-0.0003926567,0.0
2026-09-01 12:13:00+00:00,-0.0012633083,0.0,-0.001,0.0
2026-09-01 12:14:00+00:00,-0.001176674,0.0,-0.0005997437,0.0
2026-09-01 12:15:00+00:00,-0.001139831,0.0,-0.0010381145,0.0
2026-09-01 12:16:00+00:00,-0.0008569414,0.0,-0.0004996158,0.0
2026-09-01 12:17:00+00:00,-0.0006001281,0.0,-0.0004,0.0
2026-09-01 12:18:00+00:00,-0.0016691204,0.0,-0.0012003844,0.0
2026-09-01 12:19:00+00:00,-0.0013388315,0.0,-0.0009169971,0.0
2026-09-01 12:20:00+00:00,-0.0001058203,0.0,-0.0006435082,0.0
2026-09-01 12:21:00+00:00,-0.0014309733,0.0,-0.0008690859,0.0
2026-09-01 12:22:00+00:00,-0.0014692166,0.0,-0.0018973576,0.0
2026-09-01 12:23:00+00:00,-0.0006332062,0.0,-0.001204933,0.0
2026-09-01 12:24:00+00:00,-0.0009576384,0.0,-0.0008972714,0.0
2026-09-01 12:25:00+00:00,-0.0012512597,0.0,-0.001149715,0.0
2026-09-01 12:26:00+00:00,-0.0010245929,0.0,-0.001,0.0
2026-09-01 12:27:00+00:00,-0.0012559872,0.0,-0.000840168,0.0
2026-09-01 12:28:00+00:00,-0.0010115614,0.0,-0.0011229358,0.0
2026-09-01 12:29:00+00:00,-0.0004,0.0,-0.0002,0.0
2026-09-01 12:30:00+00:00,-0.0010905997,0.0,-0.000890728,0.0
2026-09-01 12:31:00+00:00,-0.0017545763,0.0,-0.0011544479,0.0
2026-09-01 12:32:00+00:00,-0.0008243334,0.0,-0.0018165961,0.0
2026-09-01 12:33:00+00:00,-0.0019484261,0.0,-0.0017679154,0.0
2026-09-01 12:34:00+00:00,-0.0005146237,0.0,-0.0006,0.0
2026-09-01 12:35:00+00:00,-0.0005166456,0.0,-0.000966334,0.0
2026-09-01 12:36:00+00:00,-0.0028717347,0.0,-0.0023888723,0.0
2026-09-01 12:37:00+00:00,-0.0015022956,0.0,-0.0011118445,0.0
2026-09-01 12:38:00+00:00,0.0002271965,0.0,-0.0008439037,0.0
2026-09-01 12:39:00+00:00,-0.0003489826,0.0,-0.0014888349,-0.0001998715
2026-09-01 12:40:00+00:00,-0.001145266,0.0,-0.0021718022,0.0
2026-09-01 12:41:00+00:00,-0.0007632853,0.0,-0.0017594575,0.0
2026-09-01 12:42:00+00:00,-0.0011955885,0.0,-0.0016601051,0.0
2026-09-01 12:43:00+00:00,-0.000635093,0.0,-0.0015441258,0.0
2026-09-01 12:44:00+00:00,-0.0006001283,0.0,-0.0006,0.0
2026-09-01 12:45:00+00:00,-0.0015586147,0.0,-0.0014046344,0.0
2026-09-01 12:46:00+00:00,-0.0010097735,0.0,-0.0009784551,0.0
2026-09-01 12:47:00+00:00,-0.0006424405,0.0,-0.0006552192,0.0
2026-09-01 12:48:00+00:00,-0.0008117212,0.0,-0.0015607438,0.0
2026-09-01 12:49:00+00:00,-0.0009679276,0.0,-0.0010047708,0.0
2026-09-01 12:50:00+00:00,-0.0007598947,0.0,-0.0011518263,0.0
2026-09-01 12:51:00+00:00,-0.0003476317,0.0,-0.0009940011,0.0
2026-09-01 12:52:00+00:00,-0.0005297381,0.0,-0.0003449568,0.0
2026-09-01 12:53:00+00:00,-0.0014381512,0.0,-0.0006,0.0
2026-09-01 12:54:00+00:00,-0.0003505185,0.0,-0.0004,0.0
2026-09-01 12:55:00+00:00,-0.0001028192,0.0,-2.64821e-05,0.0
2026-09-01 12:56:00+00:00,-0.0008152937,0.0,-0.0007998719,0.0
2026-09-01 12:57:00+00:00,-0.0005714208,0.0,-0.0004,0.0
2026-09-01 12:58:00+00:00,0.0,0.0,0.0,0.0
2026-09-01 12:59:00+00:00,-0.0002,0.0,-0.0005743603,0.0
2026-09-01 13:00:00+00:00,-0.0012602585,0.0,-0.0008002564,0.0
2026-09-01 13:01:00+00:00,-0.0012680465,0.0,-0.0011584121,0.0
2026-09-01 13:02:00+00:00,-0.0008261656,0.0,-0.0017036884,-0.0001560908
2026-09-01 13:03:00+00:00,-0.002412095,0.0,-0.0014161846,0.0
2026-09-01 13:04:00+00:00,-0.0027473605,0.0,-0.0021623741,0.0
2026-09-01 13:05:00+00:00,-0.0012714043,0.0,-0.0023651529,0.0
2026-09-01 13:06:00+00:00,-0.003228595,0.0,-0.0016491085,0.0
2026-09-01 13:07:00+00:00,-0.0015691614,0.0,-0.001891499,0.0
2026-09-01 13:08:00+00:00,-0.0011365975,0.0,-0.0021613625,0.0
2026-09-01 13:09:00+00:00,-0.0002825319,0.0,-0.0012677682,0.0
2026-09-01 13:10:00+00:00,-0.0001648058,0.0,-0.0009743417,1.68345e-05
2026-09-01 13:11:00+00:00,-0.0024726404,0.0,-0.0026715585,0.0
2026-09-01 13:12:00+00:00,0.0001636031,0.0,-0.0003696746,0.0
2026-09-01 13:13:00+00:00,-0.0014557203,0.0,-0.0008584118,0.0
2026-09-01 13:14:00+00:00,-0.001102065,0.0,-0.000850253,0.0
2026-09-01 13:15:00+00:00,-0.0017692015,0.0,-0.0011508599,0.0
2026-09-01 13:16:00+00:00,-0.0025383876,0.0,-0.0007405718,0.0
2026-09-01 13:17:00+00:00,-0.0010680315,0.0,-0.0008295906,0.0
2026-09-01 13:18:00+00:00,-0.000830916,0.0,-0.0005227765,0.0
2026-09-01 13:19:00+00:00,-0.0012440406,0.0,-0.0011899137,0.0
2026-09-01 13:20:00+00:00,-0.0012554574,0.0,-0.0010281813,0.0
2026-09-01 13:21:00+00:00,-0.0008404902,0.0,-0.0004857275,0.0
2026-09-01 13:22:00+00:00,-0.0014002569,0.0,-0.0006,0.0
2026-09-01 13:23:00+00:00,-0.0012397059,0.0,-0.0003998714,0.0
2026-09-01 13:24:00+00:00,-0.0017001286,0.0,-0.000924517,0.0
2026-09-01 13:25:00+00:00,-0.0004098146,0.0,-0.0023984131,0.0
2026-09-01 13:26:00+00:00,-0.0022564986,0.0,-0.0015173771,0.0
2026-09-01 13:27:00+00:00,-0.0013698612,0.0,-0.0013996106,0.0
2026-09-01 13:28:00+00:00,-0.0023007783,0.0,-0.0016323918,0.0
2026-09-01 13:29:00+00:00,-0.0015668586,0.0,-0.0006001284,0.0
2026-09-01 13:30:00+00:00,-0.00322097,0.0,-0.0029460976,0.0
2026-09-01 13:31:00+00:00,-0.0015539792,0.0,-0.0007619657,0.0
2026-09-01 13:32:00+00:00,-0.004430176,0.0,-0.0040081587,0.0
2026-09-01 13:33:00+00:00,-0.0016743131,0.0,-0.0026682722,0.0
2026-09-01 13:34:00+00:00,-0.0034759452,0.0,-0.0021039961,0.0
2026-09-01 13:35:00+00:00,-0.0033312088,0.0,-0.0027348296,0.0
2026-09-01 13:36:00+00:00,-0.0009394668,0.0,-0.0018781237,0.0
2026-09-01 13:37:00+00:00,-0.0015329896,0.0,-0.0011251838,0.0
2026-09-01 13:38:00+00:00,-0.0030054718,0.0,-0.0029150396,0.0
2026-09-01 13:39:00+00:00,-0.0024812781,0.0,-0.0017306258,0.0
2026-09-01 13:40:00+00:00,-0.0020535145,0.0,-0.0027047172,0.0
2026-09-01 13:41:00+00:00,-0.0015826812,0.0,-0.0014355972,0.0
2026-09-01 13:42:00+00:00,-0.0026897526,0.0,-0.0017661829,0.0
2026-09-01 13:43:00+00:00,-0.0018857928,0.0,-0.0038544657,0.0
2026-09-01 13:44:00+00:00,-0.0012416077,0.0,-0.0005301936,0.0
2026-09-01 13:45:00+00:00,-0.0034639178,0.0,-0.0021292177,0.0
2026-09-01 13:46:00+00:00,-0.00150943,0.0,-0.0025159199,0.0
2026-09-01 13:47:00+00:00,-0.0017798251,0.0,-0.0026773819,0.0
2026-09-01 13:48:00+00:00,-0.000671923,0.0,-0.0024199329,0.0
2026-09-01 13:49:00+00:00,-0.002497067,0.0,-0.0029687618,0.0
2026-09-01 13:50:00+00:00,-0.0014184451,0.0,-0.0014179994,0.0
2026-09-01 13:51:00+00:00,-0.0015259861,0.0,-0.0016087998,0.0
2026-09-01 13:52:00+00:00,-0.0010499282,0.0,-0.0027082999,0.0
2026-09-01 13:53:00+00:00,-0.00112226,0.0,-0.0017153867,0.0
2026-09-01 13:54:00+00:00,-0.0022221662,0.0,-0.0019317823,0.0
2026-09-01 13:55:00+00:00,-0.0016613295,0.0,-0.0014541937,0.0
2026-09-01 13:56:00+00:00,-0.0016728101,0.0,-0.0012720161,0.0
2026-09-01 13:57:00+00:00,-0.0018947732,0.0,-0.0016720476,0.0
2026-09-01 13:58:00+00:00,-0.0013139634,0.0,-0.0011126854,0.0
2026-09-01 13:59:00+00:00,7.49315e-05,0.0,-0.0023774077,0.0
2026-09-01 14:00:00+00:00,-0.0021769468,0.0,-0.0029654923,0.0
2026-09-01 14:01:00+00:00,-0.0008700427,0.0,-0.0030486548,0.0
2026-09-01 14:02:00+00:00,-0.0011404961,0.0,-0.0012976299,0.0
2026-09-01 14:03:00+00:00,-0.0038461144,0.0,-0.0029197599,0.0
2026-09-01 14:04:00+00:00,-0.0005247601,0.0,-0.0022762664,0.0
2026-09-01 14:05:00+00:00,-0.0028175988,0.0,-0.0025260216,-0.0001998721
2026-09-01 14:06:00+00:00,-0.0026979728,0.0,-0.0023037492,0.0
2026-09-01 14:07:00+00:00,-0.0022866026,0.0,-0.0017733445,0.0
2026-09-01 14:08:00+00:00,-0.0019844296,0.0,-0.0016589341,0.0
2026-09-01 14:09:00+00:00,-0.0016300124,0.0,-0.0019247953,0.0
2026-09-01 14:10:00+00:00,-0.0022001226,0.0,-0.0016909637,0.0
2026-09-01 14:11:00+00:00,-0.0011798718,0.0,-0.0011570922,0.0
2026-09-01 14:12:00+00:00,-0.0017452543,0.0,-0.0011486328,0.0
2026-09-01 14:13:00+00:00,-0.0024391443,0.0,-0.0020929911,0.0
2026-09-01 14:14:00+00:00,-0.0027930035,0.0,-0.0015998723,0.0
2026-09-01 14:15:00+00:00,-0.0001608513,0.0,-0.0011626348,0.0
2026-09-01 14:16:00+00:00,-0.0030177684,0.0,-0.0020053362,0.0
2026-09-01 14:17:00+00:00,-0.0036849581,0.0,-0.0027315374,0.0
2026-09-01 14:18:00+00:00,-0.0025838816,0.0,-0.0018542732,0.0
2026-09-01 14:19:00+00:00,-0.0018244613,0.0,-0.0018017806,0.0
2026-09-01 14:20:00+00:00,-0.0013380398,0.0,-0.0007689396,0.0
2026-09-01 14:21:00+00:00,-0.0010424997,0.0,-0.0015696418,0.0
2026-09-01 14:22:00+00:00,-0.001101668,0.0,-0.0008852453,0.0
2026-09-01 14:23:00+00:00,-0.0005015353,0.0,-0.0013575085,0.0
2026-09-01 14:24:00+00:00,-0.0017358301,0.0,-0.001827617,-0.0002
2026-09-01 14:25:00+00:00,-0.000778604,0.0,-0.0008420812,0.0
2026-09-01 14:26:00+00:00,-0.0021442277,0.0,-0.0012152333,0.0
2026-09-01 14:27:00+00:00,-0.0003994995,0.0,-0.00180318,0.0
2026-09-01 14:28:00+00:00,-0.0016986906,0.0,-0.00178634,0.0
2026-09-01 14:29:00+00:00,-0.0016916396,0.0,-0.0020660467,0.0
2026-09-01 14:30:00+00:00,-0.0008744341,0.0,-0.0009744657,0.0
2026-09-01 14:31:00+00:00,-0.0013082831,0.0,-0.0004466658,0.0
2026-09-01 14:32:00+00:00,-0.0009166348,0.0,-0.0009746991,-0.0002
2026-09-01 14:33:00+00:00,-0.0006123628,0.0,-0.0014461284,0.0
2026-09-01 14:34:00+00:00,-0.0007554962,0.0,-0.0018715326,0.0
2026-09-01 14:35:00+00:00,-0.0018079406,0.0,-0.0011743557,0.0
2026-09-01 14:36:00+00:00,-0.0014273628,0.0,-0.0015068683,0.0
2026-09-01 14:37:00+00:00,-0.0013054879,0.0,-0.0010897105,0.0
2026-09-01 14:38:00+00:00,-0.0007617691,0.0,-0.0013282848,0.0
2026-09-01 14:39:00+00:00,-0.0018784876,0.0,-0.0014768381,0.0
2026-09-01 14:40:00+00:00,-0.0009843865,0.0,-0.0016570931,0.0
2026-09-01 14:41:00+00:00,-0.0012437691,0.0,-0.001629973,0.0
2026-09-01 14:42:00+00:00,-0.0008110282,0.0,-0.0006740914,0.0
2026-09-01 14:43:00+00:00,-0.0012074343,0.0,-0.0004909653,0.0
2026-09-01 14:44:00+00:00,-0.0005788104,0.0,-0.0007265547,0.0
2026-09-01 14:45:00+00:00,-0.0009494347,0.0,-0.0012831858,0.0
2026-09-01 14:46:00+00:00,-0.0019136397,0.0,-0.0014308813,0.0
2026-09-01 14:47:00+00:00,-0.0011039064,0.0,-0.0009167593,0.0
2026-09-01 14:48:00+00:00,-0.0018688541,0.0,-0.0016003827,0.0
2026-09-01 14:49:00+00:00,-0.0022752365,0.0,-0.002405251,0.0
2026-09-01 14:50:00+00:00,-0.0007486523,0.0,-0.0013576647,0.0
2026-09-01 14:51:00+00:00,-0.0013375397,0.0,-0.0011204669,0.0
2026-09-01 14:52:00+00:00,-0.0011541561,0.0,-0.0006541561,0.0
2026-09-01 14:53:00+00:00,-0.0009088543,0.0,-0.0016699128,0.0
2026-09-01 14:54:00+00:00,-0.0009721556,0.0,-0.0016138176,0.0
2026-09-01 14:55:00+00:00,-0.0008001844,0.0,-0.0012291719,0.0
2026-09-01 14:56:00+00:00,-0.0018863069,0.0,-0.002012261,0.0
2026-09-01 14:57:00+00:00,-0.0004975782,0.0,-0.0015161597,0.0
2026-09-01 14:58:00+00:00,-0.0007056706,0.0,-0.0006,0.0
2026-09-01 14:59:00+00:00,-0.0006300198,0.0,-0.0005438568,0.0
2026-09-01 15:00:00+00:00,-0.0010319481,0.0,-0.000875411,0.0
2026-09-01 15:01:00+00:00,-0.0012711509,0.0,-0.0013515586,0.0
2026-09-01 15:02:00+00:00,-0.0012892527,0.0,-0.0009082386,0.0
2026-09-01 15:03:00+00:00,-0.0022049171,0.0,-0.0020137226,0.0
2026-09-01 15:04:00+00:00,-0.0033482309,0.0,-0.0025930105,0.0
2026-09-01 15:05:00+00:00,-0.0012521963,0.0,-0.001181574,0.0
2026-09-01 15:06:00+00:00,-0.0027887499,0.0,-0.002074291,0.0
2026-09-01 15:07:00+00:00,-0.0014675982,0.0,-0.0010154385,0.0
2026-09-01 15:08:00+00:00,-0.0011206617,0.0,-0.0013894994,0.0
2026-09-01 15:09:00+00:00,-0.0020861721,0.0,-0.0015381772,0.0
2026-09-01 15:10:00+00:00,-0.0031333889,0.0,-0.0010879868,0.0
2026-09-01 15:11:00+00:00,-0.0006104521,0.0,-0.0011294683,0.0
2026-09-01 15:12:00+00:00,-0.0018542617,0.0,-0.0018321069,0.0
2026-09-01 15:13:00+00:00,-0.0009196586,0.0,-0.0004536101,0.0
2026-09-01 15:14:00+00:00,-0.0010806868,0.0,-0.0010352791,0.0
2026-09-01 15:15:00+00:00,-0.00082585,0.0,-0.0009228325,0.0
2026-09-01 15:16:00+00:00,-0.0003760238,0.0,-0.0020689567,-7.33925e-05
2026-09-01 15:17:00+00:00,-0.0011518793,0.0,-0.0013647254,0.0
2026-09-01 15:18:00+00:00,-0.0008371008,0.0,-0.0011569412,0.0
2026-09-01 15:19:00+00:00,-0.001383808,0.0,-0.0007767242,0.0
2026-09-01 15:20:00+00:00,-0.0009966184,0.0,-0.0009999945,0.0
2026-09-01 15:21:00+00:00,-0.000406447,0.0,-0.0014408075,0.0
2026-09-01 15:22:00+00:00,-0.0016702439,0.0,-0.0009543106,0.0
2026-09-01 15:23:00+00:00,-0.0008829815,0.0,-0.0004,0.0
2026-09-01 15:24:00+00:00,-0.0005728974,0.0,-0.0006,0.0
2026-09-01 15:25:00+00:00,-0.0013506101,0.0,-0.0009509956,0.0
2026-09-01 15:26:00+00:00,-0.0011676473,0.0,-0.0008,0.0
2026-09-01 15:27:00+00:00,-0.0006001285,0.0,0.0,0.0
2026-09-01 15:28:00+00:00,0.0,0.0,-0.0005348537,0.0
2026-09-01 15:29:00+00:00,-0.0014,0.0,-0.0007997431,0.0
2026-09-01 15:30:00+00:00,-0.0006435417,0.0,-0.0013537689,0.0
2026-09-01 15:31:00+00:00,-0.0013167362,0.0,-0.0010518193,0.0
2026-09-01 15:32:00+00:00,-0.0008322146,0.0,-0.001028503,0.0
2026-09-01 15:33:00+00:00,-0.0010749309,0.0,-0.0013221242,0.0
2026-09-01 15:34:00+00:00,-0.0007249252,0.0,-0.0011531618,0.0
2026-09-01 15:35:00+00:00,-0.001141157,0.0,-0.0005760821,0.0
2026-09-01 15:36:00+00:00,-0.0002955004,0.0,-0.0014030158,0.0
