Date,spy,vix,ret
2010-05-05,87.5421371459961,24.90999984741211,-0.0059737604071150585
2010-05-06,84.63452911376953,32.79999923706055,-0.033777915933753455
2010-05-07,83.37555694580078,40.95000076293945,-0.014987144673187736
2010-05-10,87.04752349853516,28.84000015258789,0.04309903240245827
2010-05-11,86.80021667480469,28.31999969482422,-0.002845098708839977
2010-05-12,88.01422119140625,25.520000457763672,0.013889287952713048
2010-05-13,86.92013549804688,26.68000030517578,-0.012508691600128685
2010-05-14,85.34645080566406,31.239999771118164,-0.018270849892721763
2010-05-17,85.39141082763672,30.84000015258789,0.0005266555710807808
2010-05-18,84.2298355102539,33.54999923706055,-0.013696320486412006
2010-05-19,83.75027465820312,35.31999969482422,-0.005709749260499386
2010-05-20,80.58788299560547,45.790000915527344,-0.03849114703170997
2010-05-21,81.76439666748047,40.099998474121094,0.014493597127721358
2010-05-24,80.71530151367188,38.31999969482422,-0.01291373315966915
2010-05-25,80.79772186279297,34.61000061035156,0.0010206032250819064
2010-05-26,80.31060791015625,35.02000045776367,-0.006047054645467398
2010-05-27,83.00088500976562,29.68000030517578,0.03294955479132344
2010-05-28,81.95926666259766,32.06999969482422,-0.0126288946810309
2010-06-01,80.58039855957031,35.540000915527344,-0.016966949940862897
2010-06-02,82.67868041992188,30.170000076293945,0.02570634871205879
2010-06-03,82.96341705322266,29.459999084472656,0.0034379776409814156
2010-06-04,80.0483169555664,35.47999954223633,-0.035769337932308964
2010-06-07,79.05166625976562,36.56999969482422,-0.012528772318607828
2010-06-08,79.89848327636719,33.70000076293945,0.010655227829935221
2010-06-09,79.47134399414062,33.72999954223633,-0.005360366040545017
2010-06-10,81.79441833496094,30.56999969482422,0.02881250198899643
2010-06-11,82.1915512084961,28.790000915527344,0.004843507661306923
2010-06-14,82.06417083740234,28.579999923706055,-0.001551001025020149
2010-06-15,83.93010711669922,25.8700008392334,0.022482881953359346
2010-06-16,83.900146484375,25.920000076293945,-0.0003570349445300991
2010-06-17,84.03501892089844,25.049999237060547,0.0016062444717368507
2010-06-18,84.12614440917969,23.950000762939453,0.0010837876641236477
2010-06-21,83.88518524169922,24.8799991607666,-0.0028683700461122896
2010-06-22,82.49978637695312,27.049999237060547,-0.016653317534474077
2010-06-23,82.2437744140625,26.90999984741211,-0.0031080082006837983
2010-06-24,80.8809814453125,29.739999771118164,-0.0167089865417811
2010-06-25,81.21975708007812,28.530000686645508,0.004179822141144207
2010-06-28,80.96379089355469,29.0,-0.0031565026446678246
2010-06-29,78.46400451660156,34.130001068115234,-0.03136205028461614
2010-06-30,77.71858978271484,34.540000915527344,-0.00954549893591583
2010-07-01,77.37223052978516,32.86000061035156,-0.004466541966233528
2010-07-02,76.9505844116211,30.1200008392334,-0.005464482585283648
2010-07-06,77.4551010131836,29.649999618530273,0.0065349717616633995
2010-07-07,79.89459991455078,26.84000015258789,0.031009838227526565
2010-07-08,80.68521118164062,25.709999084472656,0.009847036811088117
2010-07-09,81.28752136230469,24.979999542236328,0.007437214245358703
2010-07-12,81.34022521972656,24.43000030517578,0.0006481533486706326
2010-07-13,82.56753540039062,24.559999465942383,0.014975900032004219
2010-07-14,82.56000518798828,24.889999389648438,-9.120480303614897e-05
2010-07-15,82.58262634277344,25.139999389648438,0.0002739589979521284
2010-07-16,80.30872344970703,26.25,-0.02792107278060385
2010-07-19,80.7830810546875,25.969999313354492,0.005889299924163538
2010-07-20,81.6790771484375,23.93000030517578,0.011030324700234573
2010-07-21,80.61740112304688,25.639999389648438,-0.013083354376469458
2010-07-22,82.41692352294922,24.6299991607666,0.02207627734984552
2010-07-23,83.13224792480469,23.469999313354492,0.008641889867901043
2010-07-26,83.99813842773438,22.729999542236328,0.010361948767871887
2010-07-27,83.99060821533203,23.190000534057617,-8.965139103445097e-05
2010-07-28,83.4484634399414,24.25,-0.006475748636376899
2010-07-29,83.04190826416016,24.1299991607666,-0.004883837782466927
2010-07-30,83.0268325805664,23.5,-0.00018155955851106853
2010-08-02,84.90164184570312,22.010000228881836,0.022329592058627057
2010-08-03,84.49506378173828,22.6299991607666,-0.004800315840750358
2010-08-04,85.05976867675781,22.209999084472656,0.006661054418911405
2010-08-05,84.96942901611328,22.100000381469727,-0.001062637127873245
2010-08-06,84.62307739257812,21.739999771118164,-0.004084521331677138
2010-08-09,85.0748062133789,22.139999389648438,0.005323930719626446
2010-08-10,84.61553192138672,22.3700008392334,-0.005413100339100474
2010-08-11,82.29649353027344,25.389999389648438,-0.027789341387665978
2010-08-12,81.79200744628906,25.729999542236328,-0.006148970470516879
2010-08-13,81.55109405517578,26.239999771118164,-0.00294978561795034
2010-08-16,81.513427734375,26.100000381469727,-0.00046198058360413796
2010-08-17,82.51482391357422,24.329999923706055,0.012210196847545873
2010-08-18,82.66546630859375,24.59000015258789,0.0018239759305558323
2010-08-19,81.22731018066406,26.440000534057617,-0.0175504140360907
2010-08-20,80.96379089355469,25.489999771118164,-0.0032494941737697403
2010-08-23,80.65509033203125,25.65999984741211,-0.003820109811355721
2010-08-24,79.45792388916016,27.459999084472656,-0.014954296612351925
2010-08-25,79.76659393310547,26.700000762939453,0.003877172119463701
2010-08-26,79.23200988769531,27.3700008392334,-0.006724412000501445
2010-08-27,80.45931243896484,24.450000762939453,0.015371238691824551
2010-08-30,79.29222106933594,27.209999084472656,-0.014611592243169547
2010-08-31,79.29222106933594,26.049999237060547,0.0
2010-09-01,81.66401672363281,23.889999389648438,0.029473444203174104
2010-09-02,82.42449188232422,23.190000534057617,0.009269151264361675
2010-09-03,83.49363708496094,21.309999465942383,0.012887802045453256
2010-09-07,82.55245971679688,23.799999237060547,-0.011336459765250773
2010-09-08,83.13224792480469,23.25,0.006998721642601957
2010-09-09,83.51622009277344,22.809999465942383,0.004608177345001074
2010-09-10,83.93787384033203,21.989999771118164,0.005036062467235425
2010-09-13,84.8715591430664,21.209999084472656,0.01106211670168733
2010-09-14,84.81884765625,21.559999465942383,-0.0006212665701745834
2010-09-15,85.1426010131836,22.100000381469727,0.0038097315720619918
2010-09-16,85.11998748779297,21.719999313354492,-0.00026563117268096903
2010-09-17,85.15178680419922,22.010000228881836,0.00037351248506301005
2010-09-20,86.45381164550781,21.5,0.015174910825828114
2010-09-21,86.27969360351562,22.350000381469727,-0.002016031582462219
2010-09-22,85.85579681396484,22.510000228881836,-0.004925162677404948
2010-09-23,85.15939331054688,23.8700008392334,-0.008144391762414216
2010-09-24,86.9155502319336,21.709999084472656,0.02041224435658684
2010-09-27,86.49920654296875,22.540000915527344,-0.004801719261499748
2010-09-28,86.802001953125,22.600000381469727,0.003494444394323004
2010-09-29,86.65062713623047,23.25,-0.0017454316618890076
2010-09-30,86.39321899414062,23.700000762939453,-0.0029750648486635
2010-10-01,86.75658416748047,22.5,0.004197125265182677
2010-10-04,86.1055679321289,23.530000686645508,-0.0075322365870071906
2010-10-05,87.83907318115234,21.760000228881836,0.01993234894511442
2010-10-06,87.83150482177734,21.489999771118164,-8.616536093608573e-05
2010-10-07,87.72550964355469,21.559999465942383,-0.001207530116925426
2010-10-08,88.2175521850586,20.709999084472656,0.0055932165684415835
2010-10-11,88.30081176757812,18.959999084472656,0.0009433532787150867
2010-10-12,88.57332611083984,18.93000030517578,0.003081451727937612
2010-10-13,89.26213836669922,19.06999969482422,0.007746662934303039
2010-10-14,88.91395568847656,19.8799991607666,-0.003908303448580952
2010-10-15,89.09564208984375,19.030000686645508,0.0020413108812622482
2010-10-18,89.53467559814453,19.09000015258789,0.004915564143925799
2010-10-19,88.36135864257812,20.6299991607666,-0.013191232446108536
2010-10-20,89.22431182861328,19.790000915527344,0.009718801931068555
2010-10-21,89.42113494873047,19.270000457763672,0.0022035064795247195
2010-10-22,89.58766174316406,18.780000686645508,0.0018605436777274775
2010-10-25,89.85259246826172,19.850000381469727,0.002952859365525029
2010-10-26,89.86775207519531,20.219999313354492,0.00016870218013576022
2010-10-27,89.61036682128906,20.709999084472656,-0.0028681538666992523
2010-10-28,89.6255111694336,20.8799991607666,0.0001689879096788971
2010-10-29,89.693603515625,21.200000762939453,0.0007594544461566599
2010-11-01,89.72394561767578,21.829999923706055,0.0003382289245017489
2010-11-02,90.43547058105469,21.56999969482422,0.007898878425119271
2010-11-03,90.79882049560547,19.559999465942383,0.004009731262430982
2010-11-04,92.54737854003906,18.520000457763672,0.0190744184349958
2010-11-05,92.89564514160156,18.260000228881836,0.003756054060076508
2010-11-08,92.7215347290039,18.290000915527344,-0.0018760166896534258
2010-11-09,92.05540466308594,19.079999923706055,-0.007210130808451787
2010-11-10,92.42630004882812,18.469999313354492,0.004020950327212169
2010-11-11,92.078125,18.639999389648438,-0.0037741692323089993
2010-11-12,90.98806762695312,20.610000610351562,-0.01190902853756004
2010-11-15,90.85939025878906,20.200000762939453,-0.0014152234090811788
2010-11-16,89.44384765625,22.579999923706055,-0.01570212163766449
2010-11-17,89.48925018310547,21.760000228881836,0.0005074804871556537
2010-11-18,90.80638885498047,18.75,0.014611136589870455
2010-11-19,91.05619049072266,18.040000915527344,0.0027471489048673803
2010-11-22,90.98049926757812,18.3700008392334,-0.0008316040860458784
2010-11-23,89.66337585449219,20.6299991607666,-0.014582800037056032
2010-11-24,90.98806762695312,19.559999465942383,0.01466598318795409
2010-11-26,89.9283218383789,22.219999313354492,-0.011715443942525106
2010-11-29,90.20081329345703,21.530000686645508,0.003025514586946443
2010-11-30,89.693603515625,23.540000915527344,-0.005638986810783564
2010-12-01,91.60118103027344,21.360000610351562,0.02104470816624371
2010-12-02,92.77452087402344,19.389999389648438,0.01272787760605798
2010-12-03,93.02433013916016,18.010000228881836,0.002689030791127145
2010-12-06,92.92591094970703,18.020000457763672,-0.0010585541386447517
2010-12-07,92.97891235351562,17.989999771118164,0.0005701993558080432
2010-12-08,93.3195571899414,17.739999771118164,0.003656983515708312
2010-12-09,93.6828842163086,17.25,0.0038858047072061197
2010-12-10,94.2279052734375,17.610000610351562,0.005800865261006649
2010-12-13,94.28846740722656,17.549999237060547,0.0006425132736351813
2010-12-14,94.37173461914062,17.610000610351562,0.0008827215960396373
2010-12-15,93.94025421142578,17.940000534057617,-0.004582620209149013
2010-12-16,94.48523712158203,17.389999389648438,0.005784614660937493
2010-12-17,94.58647155761719,16.110000610351562,0.0010708576805749104
2010-12-20,94.81475830078125,16.40999984741211,0.0024106163817831927
2010-12-21,95.41592407226562,16.489999771118164,0.006320408098656749
2010-12-22,95.7126693725586,15.449999809265137,0.0031051925134253366
2010-12-23,95.57572937011719,16.469999313354492,-0.0014317650911905844
2010-12-27,95.61376953125,17.670000076293945,0.0003979314957502922
2010-12-28,95.7507553100586,17.520000457763672,0.0014316739460502603
2010-12-29,95.81922149658203,17.280000686645508,0.0007147903923137022
2010-12-30,95.66706848144531,17.520000457763672,-0.0015891795404883169
2010-12-31,95.68988800048828,17.75,0.00023850211218512385
2011-01-03,96.67909240722656,17.610000610351562,0.01028453884594338
2011-01-04,96.62583923339844,17.3799991607666,-0.0005509758568837952
2011-01-05,97.1280746459961,17.020000457763672,0.005184272435168502
2011-01-06,96.93781280517578,17.399999618530273,-0.0019607969672348347
2011-01-07,96.74758911132812,17.139999389648438,-0.0019642549528979814
2011-01-10,96.62583923339844,17.540000915527344,-0.001259220515035686
2011-01-11,96.9682846069336,16.889999389648438,0.0035377698858543027
2011-01-12,97.84336853027344,16.239999771118164,0.008983957530436015
2011-01-13,97.68355560302734,16.389999389648438,-0.0016346900923469576
2011-01-14,98.3912582397461,15.460000038146973,0.007218731422457658
2011-01-18,98.55866241455078,15.869999885559082,0.0016999673273643268
2011-01-19,97.59223175048828,17.309999465942383,-0.009854030881210285
2011-01-20,97.46290588378906,17.989999771118164,-0.0013260443915319442
2011-01-21,97.68355560302734,18.469999313354492,0.0022613765229202443
2011-01-24,98.2390365600586,17.649999618530273,0.005670427685723567
2011-01-25,98.29232788085938,17.59000015258789,0.000542318751599602
2011-01-26,98.67280578613281,16.639999389648438,0.003863408426034276
2011-01-27,98.91632080078125,16.149999618530273,0.0024648637518218663
2011-01-28,97.18897247314453,20.040000915527344,-0.01761699516968296
2011-01-31,97.91943359375,19.530000686645508,0.007487781261877657
2011-02-01,99.48701477050781,17.6299991607666,0.015882096459302275
2011-02-02,99.2967758178711,17.299999237060547,-0.0019140294100656874
2011-02-03,99.51747131347656,16.690000534057617,0.0022201184214827308
2011-02-04,99.79901885986328,15.930000305175781,0.0028251323651460325
2011-02-07,100.42298889160156,16.280000686645508,0.006232801865627913
2011-02-08,100.87957000732422,15.8100004196167,0.004536275158869785
2011-02-09,100.65126037597656,15.869999885559082,-0.0022657548583024933
2011-02-10,100.68929290771484,16.09000015258789,0.0003777930632482551
2011-02-11,101.2904281616211,15.6899995803833,0.00595244934152106
2011-02-14,101.5339584350586,15.949999809265137,0.002401391613246595
2011-02-15,101.21438598632812,16.3700008392334,-0.003152407624268605
2011-02-16,101.85358428955078,16.719999313354492,0.006295433134405393
2011-02-17,102.15796661376953,16.59000015258789,0.0029839736889911705
2011-02-18,102.37106323242188,16.43000030517578,0.0020837794607500015
2011-02-22,100.31648254394531,20.799999237060547,-0.02027407314076779
2011-02-23,99.70008850097656,22.1299991607666,-0.006163449268736798
2011-02-24,99.63160705566406,21.31999969482422,-0.0006871104749857082
2011-02-25,100.6969223022461,19.219999313354492,0.010635782055975262
2011-02-28,101.32090759277344,18.350000381469727,0.006177546558457259
2011-03-01,99.63160705566406,21.010000228881836,-0.01681332861443252
2011-03-02,99.84467315673828,20.700000762939453,0.002136255818247612
2011-03-03,101.56443786621094,18.600000381469727,0.017077742887426695
2011-03-04,100.80349731445312,19.059999465942383,-0.007520402255589254
2011-03-07,100.0120849609375,20.65999984741211,-0.007882022319542159
2011-03-08,100.88716888427734,19.81999969482422,0.008711724320147773
2011-03-09,100.74262237548828,20.219999313354492,-0.0014337815126266307
2011-03-10,98.8782730102539,21.8799991607666,-0.018679443057591172
2011-03-11,99.56312561035156,20.079999923706055,0.006902343199095995
2011-03-14,98.96199798583984,21.1299991607666,-0.006055953531687308
2011-03-15,97.82813262939453,24.31999969482422,-0.01152372733970175
2011-03-16,96.01705169677734,29.399999618530273,-0.018686392837001797
2011-03-17,97.28788757324219,26.3700008392334,0.013148698533997916
2011-03-18,97.64173126220703,24.440000534057617,0.003630480372643241
2011-03-21,99.15495300292969,20.610000610351562,0.015378831918865465
2011-03-22,98.81102752685547,20.209999084472656,-0.0034745951922250384
2011-03-23,99.09382629394531,19.170000076293945,0.002857928485491712
2011-03-24,100.04151153564453,18.0,0.009518073552845507
2011-03-25,100.34717559814453,17.90999984741211,0.0030507141289888295
2011-03-28,100.10262298583984,19.440000534057617,-0.0024400397043740085
2011-03-29,100.77519226074219,18.15999984741211,0.006696327190603313
2011-03-30,101.47064971923828,17.709999084472656,0.0068773745145733756
2011-03-31,101.33308410644531,17.739999771118164,-0.0013566380785663412
2011-04-01,101.76103973388672,17.399999618530273,0.004214363791073872
2011-04-04,101.84512329101562,17.5,0.0008259431901240788
2011-04-05,101.82984924316406,17.25,-0.00014998453359371666
2011-04-06,102.15083312988281,16.899999618530273,0.0031472014695372863
2011-04-07,101.89100646972656,17.110000610351562,-0.002546799235945585
2011-04-08,101.53947448730469,17.8700008392334,-0.003456043859961788
2011-04-11,101.23374938964844,16.59000015258789,-0.0030154408306088953
2011-04-12,100.47713470458984,17.09000015258789,-0.0075020070134792505
2011-04-13,100.469482421875,16.920000076293945,-7.616234428819979e-05
2011-04-14,100.54589080810547,16.270000457763672,0.0007602243418771693
2011-04-15,100.91276550292969,15.319999694824219,0.0036421875049468255
2011-04-18,99.78166198730469,16.959999084472656,-0.011272016927343032
2011-04-19,100.35484313964844,15.829999923706055,0.005727917744005495
2011-04-20,101.7228775024414,15.069999694824219,0.013539892061097625
2011-04-21,102.2425537109375,14.6899995803833,0.005095739311519409
2011-04-25,102.13555145263672,15.770000457763672,-0.0010471010873871478
2011-04-26,103.01443481445312,15.619999885559082,0.008568255399254987
2011-04-27,103.68700408935547,15.350000381469727,0.0065076629563733945
2011-04-28,104.02330017089844,14.619999885559082,0.0032381289565073246
2011-04-29,104.267822265625,14.75,0.002347888898913908
2011-05-02,104.10734558105469,15.989999771118164,-0.0015402671820750058
2011-05-03,103.73284149169922,16.700000762939453,-0.003603773648809927
2011-05-04,103.04502868652344,17.079999923706055,-0.006652697809214736
2011-05-05,102.11260223388672,18.200000762939453,-0.009089916555502064
2011-05-06,102.56353759765625,18.399999618530273,0.004406337678116934
2011-05-09,102.96098327636719,17.15999984741211,0.0038676277891775968
2011-05-10,103.83983612060547,15.90999984741211,0.008499561439602843
2011-05-11,102.7469711303711,16.950000762939453,-0.01058029987119724
2011-05-12,103.236083984375,16.030000686645508,0.00474906805323716
2011-05-13,102.44124603271484,17.06999969482422,-0.007729018150979705
2011-05-16,101.79166412353516,18.239999771118164,-0.006361208868095325
2011-05-17,101.77635955810547,17.549999237060547,-0.00015036315804106692
2011-05-18,102.68584442138672,16.229999542236328,0.008896420405351435
2011-05-19,102.93038177490234,15.520000457763672,0.0023785814313548315
2011-05-20,102.11260223388672,17.43000030517578,-0.007976706748527462
2011-05-23,100.92803192138672,18.270000457763672,-0.011668440236918265
2011-05-24,100.84397888183594,17.81999969482422,-0.0008331487016279837
2011-05-25,101.18024444580078,17.06999969482422,0.0033289658929769317
2011-05-26,101.64644622802734,16.09000015258789,0.004597053787091632
2011-05-27,102.03617858886719,15.979999542236328,0.0038268638458704984
2011-05-31,103.0985107421875,15.449999809265137,0.010357503685306746
2011-06-01,100.78282928466797,18.299999237060547,-0.022716949400062525
2011-06-02,100.67583465576172,18.09000015258789,-0.0010621994296338144
2011-06-03,99.67465209960938,17.950000762939453,-0.00999439438545302
2011-06-06,98.61996459960938,18.489999771118164,-0.010637681075396088
2011-06-07,98.55882263183594,18.06999969482422,-0.0006201678242527819
2011-06-08,98.14613342285156,18.790000915527344,-0.004196028638707716
2011-06-09,98.89506530761719,17.770000457763672,0.007601816231016301
2011-06-10,97.51942443847656,18.860000610351562,-0.014007758435300666
2011-06-13,97.5958480834961,19.610000610351562,0.0007833692149255
2011-06-14,98.83397674560547,18.260000228881836,0.012606487435983915
2011-06-15,97.076171875,21.31999969482422,-0.01794549242553245
2011-06-16,97.2901382446289,22.729999542236328,0.0022016825439452603
2011-06-17,97.58050537109375,21.850000381469727,0.0029801034776042457
2011-06-20,98.0796890258789,19.989999771118164,0.005102568147739461
2011-06-21,99.4238052368164,18.860000610351562,0.01361127272771423
2011-06-22,98.8247299194336,18.520000457763672,-0.006043698031960254
2011-06-23,98.5405502319336,19.290000915527344,-0.002879735317892873
2011-06-24,97.39615631103516,21.100000381469727,-0.011681393999587009
2011-06-27,98.2640609741211,20.559999465942383,0.008871607805832404
2011-06-28,99.54671478271484,19.170000076293945,0.012968674539854952
2011-06-29,100.39921569824219,17.270000457763672,0.008527366166842576
2011-06-30,101.35929870605469,16.520000457763672,0.009517221689142374
2011-07-01,102.85700988769531,15.869999885559082,0.014668153049671062
2011-07-05,102.77250671386719,16.059999465942383,-0.000821897361639401
2011-07-06,102.89540100097656,16.34000015258789,0.001195075139348134
2011-07-07,103.9629898071289,15.949999809265137,0.010322020593312331
2011-07-08,103.22563934326172,15.949999809265137,-0.007117703127246244
2011-07-11,101.35929870605469,18.389999389648438,-0.018245648293445882
2011-07-12,100.92150115966797,19.8700008392334,-0.004328618734544598
2011-07-13,101.25944519042969,19.90999984741211,0.0033429890559819597
2011-07-14,100.56051635742188,20.799999237060547,-0.006926288379160539
2011-07-15,101.14423370361328,19.530000686645508,0.005787855521723451
2011-07-18,100.31472778320312,20.950000762939453,-0.008235033101346545
2011-07-19,101.9429931640625,19.209999084472656,0.01610124498990917
2011-07-20,101.88154602050781,19.09000015258789,-0.0006029415855621778
2011-07-21,103.2947769165039,17.559999465942383,0.013775987654784494
2011-07-22,103.36388397216797,17.520000457763672,0.0006688038908491123
2011-07-25,102.7878646850586,19.350000381469727,-0.005588318216237731
2011-07-26,102.40380096435547,20.229999542236328,-0.003743467533103839
2011-07-27,100.30704498291016,22.979999542236328,-0.02068789909605062
2011-07-28,100.01519012451172,23.739999771118164,-0.002913855915622321
2011-07-29,99.33163452148438,25.25,-0.006857980139038489
2011-08-01,98.90921783447266,23.65999984741211,-0.004261657688709342
2011-08-02,96.38228607177734,24.790000915527344,-0.02588000758019504
2011-08-03,96.90463256835938,23.3799991607666,0.005404895187535175
2011-08-04,92.36544036865234,31.65999984741211,-0.047974438777286466
2011-08-05,92.2271957397461,32.0,-0.0014978349913281619
2011-08-08,86.22105407714844,48.0,-0.0673406570274464
2011-08-09,90.23026275634766,35.060001373291016,0.04545048339426483
2011-08-10,86.24408721923828,42.9900016784668,-0.04518337849348697
2011-08-11,90.11503601074219,39.0,0.04390553247174367
2011-08-12,90.7218246459961,36.36000061035156,0.006710920664618314
2011-08-15,92.64191436767578,31.8700008392334,0.020943725483749454
2011-08-16,91.850830078125,32.849998474121094,-0.00857582925842415
2011-08-17,91.91230773925781,31.579999923706055,0.000669096796633184
2011-08-18,87.94915771484375,42.66999816894531,-0.0440760514659333
2011-08-19,86.512939453125,43.04999923706055,-0.016464902470104015
2011-08-22,86.58204650878906,42.439998626708984,0.0007984871306563335
2011-08-23,89.43148803710938,36.27000045776367,0.03238035641182613
2011-08-24,90.69110870361328,35.900001525878906,0.01398648724077578
2011-08-25,89.30860137939453,39.7599983215332,-0.015361519305244542
2011-08-26,90.60662841796875,35.59000015258789,0.01442956843701726
2011-08-29,93.21028137207031,32.279998779296875,0.028330659039239592
2011-08-30,93.45606231689453,32.88999938964844,0.0026333733441266105
2011-08-31,93.87080383300781,31.6200008392334,0.004428005467643992
2011-09-01,92.88773345947266,31.81999969482422,-0.010527812732325614
2011-09-02,90.51443481445312,33.91999816894531,-0.025882258138507197
2011-09-06,89.85395050048828,37.0,-0.007323758706748507
2011-09-07,92.38844299316406,33.380001068115234,0.02781631500101156
2011-09-08,91.42840576171875,34.31999969482422,-0.010445679677885344
2011-09-09,89.03208923339844,38.52000045776367,-0.026559357382849313
2011-09-12,89.6081314086914,38.59000015258789,0.006449210259575011
2011-09-13,90.4299545288086,36.90999984741211,0.009129499726940438
2011-09-14,91.68185424804688,34.599998474121094,0.01374891006133705
2011-09-15,93.26403045654297,31.969999313354492,0.017110029885269107
2011-09-16,93.8160400390625,30.979999542236328,0.0059013360757171895
