date,"EventDrift[react,10]","EventDrift[sent,10]","EventDrift[resid,10]"
2023-08-30,0.009210106603030645,-0.0042063552620430055,-0.0042063552620430055
2023-08-31,-0.009506828848888281,-0.0059252717560897665,-0.0059252717560897665
2023-09-01,0.010007607450871443,0.006334083139142178,0.006334083139142178
2023-09-05,0.004985447272205135,0.012214224138901773,0.012214224138901773
2023-09-06,0.00510552090099945,0.0010484036970177155,0.0010484036970177155
2023-09-07,0.009137337009011915,0.005027424623230606,0.005027424623230606
2023-09-08,-0.012655900386406805,-0.009590871133356518,-0.009590871133356518
2023-09-11,-0.001,0.006770497316185607,0.006770497316185607
2023-09-12,0.0,-0.001,-0.001
2023-09-13,0.00870939017925363,0.0,0.0
2023-09-14,-0.0075996980454779315,0.0,0.0
2023-09-15,-0.001,0.0,0.0
2023-09-18,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0
2023-09-29,-0.010666279848048663,0.0,0.0
2023-10-02,-0.001,0.0,0.0
2023-10-03,0.0,0.0,0.0
2023-10-04,0.0010074348492494344,0.0,0.0
2023-10-05,0.01702295675843817,0.0,0.0
2023-10-06,-0.002406881260212767,0.0,0.0
2023-10-09,-0.009284825087592782,-0.026072400241871345,-0.026072400241871345
2023-10-10,-0.008597418390081546,-0.014991066914663877,-0.014991066914663877
2023-10-11,0.009097813685422382,0.00420119125950628,0.00420119125950628
2023-10-12,0.020002255146933677,0.01391512560953223,0.01391512560953223
2023-10-13,-0.001,-0.0050757165080977384,-0.0050757165080977384
2023-10-16,0.0,-0.0020371435851388293,-0.0020371435851388293
2023-10-17,0.0,-0.004965369687332577,-0.004965369687332577
2023-10-18,0.0,0.008715137101964601,0.008715137101964601
2023-10-19,0.0003252348587133528,-0.0054763305052766085,-0.009726239191659772
2023-10-20,0.01885508429094328,0.008394635810106753,0.0075458432038625935
2023-10-23,-0.015563855723067501,-0.0034930649165676973,-0.0030199380146674576
2023-10-24,0.013349269601770904,0.007431371754406131,0.007221408744084553
2023-10-25,-0.00548892992952894,-0.0005654934320879629,-0.001641194469740978
2023-10-26,-0.006990368933655369,-0.011815465540917284,-0.010411673513863427
2023-10-27,-0.0019346060326573106,0.0005763669550650091,0.0014348131357729947
2023-10-30,0.006749049153032785,0.003061386955645463,0.0023452396929558384
2023-10-31,0.004152005796858642,0.0017385871576611563,7.684201683499906e-05
2023-11-01,0.00781944496603331,0.0055614697282835475,0.004910393721742217
2023-11-02,-0.016360790934709223,-0.013428986761271102,-0.012799166509845583
2023-11-03,-0.005907889495706244,-0.002360378614961618,-0.002301679682161551
2023-11-06,0.008155526754665136,0.0020625773494364055,0.0035557079835897057
2023-11-07,-0.0019576784498586187,-0.0007118539926703263,-0.0010734428124951202
2023-11-08,0.00012234490837243395,-0.001013248623834199,-0.00103659340456829
2023-11-09,0.007013145499588799,0.006972685892028775,0.006002317251985129
2023-11-10,-0.00014234886499755399,0.00661091163830344,0.0068134206679399765
2023-11-13,0.0027653245637665677,-0.0037568160479157023,-0.004735127182842986
2023-11-14,-0.005649207285080375,-0.01736621667128619,-0.017599537572835753
2023-11-15,-0.008521298124400752,-0.007904477318542403,-0.00741760195329846
2023-11-16,0.007048219469364388,-0.0007080226987898211,-0.00221745363677896
2023-11-17,-0.007138031406459069,-0.0035970769318489377,0.001180307502138014
2023-11-20,0.002818942361576963,0.005370401175893613,0.0038632255151452174
2023-11-21,-0.0024738629978870268,-0.0008386253239822493,-0.001856826732241411
2023-11-22,-0.0012081155271619095,-0.0019752909904887117,-0.0022729430292111217
2023-11-24,0.0011150841644320204,-0.005546418681947994,-0.007483481208643393
2023-11-27,-0.003576202409756898,0.003312545084623517,0.00558194851803717
2023-11-28,-0.027158291166548366,-0.011669187067256047,-0.00871113543587279
2023-11-29,-0.010801653246408997,-0.00323896681045662,-0.005414045399521064
2023-11-30,-0.00491787214712807,0.004001368355991308,0.004161261591440546
2023-12-01,-0.0012432670380898073,-0.01642325251682019,-0.015419089364682047
2023-12-04,-0.00040778862879749136,-0.004047882317569983,-0.0027611370118236955
2023-12-05,-0.0003505616401227791,-0.0037862260364421637,-0.004054986711429083
2023-12-06,-0.003010527465849241,-0.006118947075808423,-0.006007017374227078
2023-12-07,-0.0022669640887441394,-0.001,-0.001
2023-12-08,0.0004640057217853246,0.0,0.0
2023-12-11,0.0066411593570907534,0.0,0.0
2023-12-12,0.008243788442914957,0.0,0.0
2023-12-13,0.013669496921665318,0.0,0.0
2023-12-14,-0.001,0.0,0.0
2023-12-15,0.0,0.0,0.0
2023-12-18,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0
2023-12-20,0.0,0.0,0.0
2023-12-21,0.0,0.0,0.0
2023-12-22,-0.003832506245606002,0.0,0.0
2023-12-26,-0.006900502292969419,0.0,0.0
2023-12-27,0.005787424565782795,0.0,0.0
2023-12-28,-0.001,0.0,0.0
2023-12-29,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0
2024-01-04,0.0,0.0,0.0
2024-01-05,0.0,0.0,0.0
2024-01-08,0.0,0.0,0.0
2024-01-09,0.0,0.0,0.0
2024-01-10,0.0,0.0,0.0
2024-01-11,0.0,-0.006372477833060652,-0.006372477833060652
2024-01-12,0.0,0.013047167254445787,0.013047167254445787
2024-01-16,0.0,0.014477764160219217,0.014477764160219217
2024-01-17,0.0,-0.014063624319593827,-0.014063624319593827
2024-01-18,0.0,0.010746173340422747,0.010746173340422747
2024-01-19,-0.007164668590248933,-0.027447938596675905,-0.027447938596675905
2024-01-22,-0.007302401352141955,-0.006275510042960684,-0.007634595629746063
2024-01-23,-0.010196251852290856,-0.0010772271685109884,-0.0007138587939216185
2024-01-24,0.011563444470757274,-0.0027005210194793808,-0.003574507547766388
2024-01-25,-0.005065906798092881,0.006631398710968422,0.0075797924287375855
2024-01-26,-0.009922816153538554,0.005772005862514381,0.008330556564853195
2024-01-29,-0.0068994248910675335,-0.0071216365044434495,-0.008331328541508759
2024-01-30,0.004771283616136315,0.004535710455785834,0.005335823557464591
2024-01-31,-0.0027087436925164977,-3.883432244499753e-05,0.0015429710573443692
2024-02-01,0.005771227234122156,0.011696819978756483,0.0111070533074316
2024-02-02,-0.003109665592440483,-0.004244647708000946,-0.003498223917631105
2024-02-05,0.0017688247080121123,-0.0052810303513244495,-0.004171925066884707
2024-02-06,-0.004666682090731995,0.0035125699861310792,0.002789968912544326
2024-02-07,-0.0024645797353371073,-0.0016887465240475448,-0.001384697913482366
2024-02-08,-0.0036816418958913024,-0.004431474687266123,-0.003787584313382087
2024-02-09,-0.0038162419495475913,-0.005237720736958239,-0.0031202591782418755
2024-02-12,-0.006907090693679731,0.0026420099492214426,0.00274499022568037
2024-02-13,0.006917547608602156,-0.0021935316227442722,-0.0013227088295830903
2024-02-14,0.006358121217962214,-0.0093649073402655,-0.010588859874141501
2024-02-15,-0.0025949724228338344,0.005619351321068876,0.005863218406445721
2024-02-16,0.003417311183074551,-0.00037778570167325547,-0.001479812905208538
2024-02-20,-0.005994797394144018,0.009070443055968417,0.008752105679785238
2024-02-21,0.004369441449582428,-0.005500088768135471,-0.005938589332035257
2024-02-22,-0.002116680340149905,0.005350805659556369,0.0059854379917783675
2024-02-23,-0.00771884741660111,-0.00041973149081844774,9.371965610257638e-05
2024-02-26,0.008626298717784312,-0.010273914736276438,-0.009846053192301071
2024-02-27,0.0023064271081327304,0.0017268796039747857,0.0020565538076669676
2024-02-28,-0.0002624651330718845,-0.0022721249285210555,-0.002183521525402712
2024-02-29,-0.0008732423274992681,-0.0008783273942125008,-0.0011447839602870685
2024-03-01,0.005974969931338197,0.0025624668631134663,0.002809018898805656
2024-03-04,0.002486538051039702,0.017772334884232296,0.017715354827252238
2024-03-05,0.0018843921274524112,-0.009485806637447698,-0.009485806637447698
2024-03-06,0.011810433750349963,0.00010191049149715768,0.00010191049149715768
2024-03-07,-0.006670734322751361,0.0013961890433761698,0.0013961890433761698
2024-03-08,-0.013104062196389554,0.0012172616429756821,0.0012172616429756821
2024-03-11,-0.008004726524537754,-0.0065838581393052875,-0.0065838581393052875
2024-03-12,0.0020254381152417567,-0.0023776649075435996,-0.0023776649075435996
2024-03-13,0.005823084115335006,0.0007215489500692447,0.0007215489500692447
2024-03-14,-0.004304260339401348,0.01581001726945178,0.01581001726945178
2024-03-15,0.0019144186913221178,-0.00891071404717743,-0.00891071404717743
2024-03-18,-0.003394925054596621,-0.018856811664476763,-0.018856811664476763
2024-03-19,-0.007724630727846965,-0.001,-0.001
2024-03-20,-0.014620053972344078,0.0,0.0
2024-03-21,0.00015772138345426648,0.0,0.0
2024-03-22,0.007852268076940283,0.0,0.0
2024-03-25,0.003823107245912071,0.0,0.0
2024-03-26,-0.0053529999020249085,0.0,0.0
2024-03-27,-0.011199819855754325,0.0,0.0
2024-03-28,-0.0031188148030690355,0.0,0.0
2024-04-01,0.015847027917281792,0.0,0.0
2024-04-02,0.010763533209183662,0.0,0.0
2024-04-03,0.0008160261026233608,0.0,0.0
2024-04-04,0.025009430038214854,0.0,0.0
2024-04-05,0.010788951025853807,0.0,0.0
2024-04-08,-0.006692510727766126,0.0,0.0
2024-04-09,-0.001,0.0,0.0
2024-04-10,0.0,0.0,0.0
2024-04-11,0.0,0.0024610652378742838,0.0024610652378742838
2024-04-12,-0.0041155442695326,0.00928328222122459,0.00928328222122459
2024-04-15,0.01346519906270025,0.02140401453690697,0.02140401453690697
2024-04-16,-0.006372676134999278,-0.007011415978817195,-0.007011415978817195
2024-04-17,0.004685930237569616,0.012579874952897918,0.013109073135449529
2024-04-18,0.004438999296421911,0.002003890418285034,0.0041814570761386505
2024-04-19,-0.008785563336674906,-0.013204996529032904,-0.008203277890000778
2024-04-22,-0.002204876625441078,0.002148832745149737,0.0004919551912831372
2024-04-23,-0.002016776671510438,0.0032565971998986076,0.005158402772400662
2024-04-24,0.001080587587167762,-0.007373623264601297,-0.006071734953909781
2024-04-25,-0.009360761270415751,-0.0006349147999204802,0.0021312244977737846
2024-04-26,0.003516762043432443,-0.008439169278440045,-0.008574654575948599
2024-04-29,-0.0018607358667747762,0.0002819923364868382,0.0006995884148481816
2024-04-30,-0.0029043773774163084,-0.00044692885278314274,-0.0015192612274547508
2024-05-01,-0.0036549368612697067,-0.004296558382882737,-0.006413777456670964
2024-05-02,-0.002234497610648829,-0.002042962174781643,-0.0003700377308170622
2024-05-03,-0.003737487014323601,-0.002001003414462588,-0.0018565754515236128
2024-05-06,-0.0027342935963999217,0.0007330522881174797,0.0005914512354708516
2024-05-07,-0.00022868494880972986,0.003419804940347662,0.0028314001216817384
2024-05-08,0.006354861099380769,-0.006799425685412878,-0.007254515582189373
2024-05-09,-0.0026924187057128994,-0.0018675196856611804,-0.002432275618876964
2024-05-10,-0.0016946783104348072,0.00011033460736292657,0.0004175808623719555
2024-05-13,-3.9627729260276385e-05,-0.011672413223944696,-0.010297861498966488
2024-05-14,0.0012849547203349445,-0.002520534167091134,-0.002317303688005039
2024-05-15,-0.0013065594291074077,0.01066143573983996,0.009291610967836678
2024-05-16,-0.002669162065063885,-0.0005454535497439233,0.00047226643448513065
2024-05-17,-0.0012179126214242873,0.001129090244473903,0.001068406561055672
2024-05-20,-0.0032224105649308237,-0.006882308590088494,-0.002171385877630691
2024-05-21,0.004545591534580595,0.00200900807937323,-0.0007595908226313034
2024-05-22,-0.01089181300710954,-0.0026368141981499343,-0.0053973975857450176
2024-05-23,0.002188336489546608,0.014355764073083989,0.014355764073083989
2024-05-24,0.0007535929652550024,0.005794609908771244,0.005794609908771244
2024-05-28,0.017118802230335906,0.007509543384393868,0.007509543384393868
2024-05-29,0.006613913629217689,-0.004709049509939407,-0.004709049509939407
2024-05-30,0.006639135961040439,-0.0029823608858612492,-0.0029823608858612492
2024-05-31,-0.01294490245483006,-0.012297396592781673,-0.0011927686409991182
2024-06-03,0.0011862169062107873,0.008102653876828531,0.005049613249237734
2024-06-04,0.009673131471044809,-0.002964181202075755,0.002861702489008056
2024-06-05,0.01245529353857823,-0.0018379442001176243,0.011033050848814766
2024-06-06,0.002413321946702352,-0.0007472196016949712,-0.01235098215364623
2024-06-07,-0.0034887893363798575,-0.003715747396844719,-0.0025053025099691134
2024-06-10,0.007379541692171099,0.0010587871655513446,5.8787165551344583e-05
2024-06-11,0.006792546284994517,-0.01989494070132332,-0.01989494070132332
2024-06-12,0.0024026341261489045,0.004883583423585459,0.004883583423585459
2024-06-13,0.014007021194488753,-0.001,-0.001
2024-06-14,0.014696596467500855,0.0,0.0
2024-06-17,0.011587394342092834,0.0,0.0
2024-06-18,0.012185297061233375,0.0,0.0
2024-06-20,-0.021084003322739298,0.0,0.0
2024-06-21,-0.011814049177051152,0.0,0.0
2024-06-24,-0.006589372012720733,0.0,0.0
2024-06-25,-0.00427029960436649,0.0,0.0
2024-06-26,0.006553418811235522,0.0,0.0
2024-06-27,0.004819622552699707,0.0,0.0
2024-06-28,-0.004165071567427579,0.0,0.0
2024-07-01,0.012337632392403522,0.0,0.0
2024-07-02,-0.004606589547712092,0.0,0.0
2024-07-03,-0.0056894275530618614,0.0,0.0
2024-07-05,0.008247653025391242,0.0,-0.00037917378615672697
2024-07-08,-0.001,0.0,0.0034567049378261055
2024-07-09,0.0,0.0,-0.001
2024-07-10,0.0,0.0,0.0
2024-07-11,0.0,0.0,0.0
2024-07-12,0.0,0.0,0.005434539984936749
2024-07-15,0.0,0.0,-0.008802641469586609
2024-07-16,0.0,0.0,-0.011456356002233232
2024-07-17,-0.000702990249090785,0.00711821185558332,-0.00670585695947305
2024-07-18,0.0008345070670090441,-0.015585425335257324,-0.011538270804594339
2024-07-19,-0.007611790081197817,0.007510040264249482,0.0069866667137733875
2024-07-22,-0.011684576819389253,0.004719393407423729,0.0057394796455468265
2024-07-23,-0.009538008504911832,-0.00027317172370634193,-0.0009341718741977124
2024-07-24,-0.01659355783708529,-0.0074033130863848315,-0.006603915911714552
2024-07-25,0.0010182997515317445,-0.0003867956385236965,-0.000844107228984253
2024-07-26,-0.002360950400757831,-0.004700118674891485,-0.00649313259560259
2024-07-29,-0.00449787196075199,0.0032881419015834985,0.005579705156122142
2024-07-30,-0.0020075228031827454,-0.001987919701231578,-0.0010360943240481358
2024-07-31,0.0023884327929532354,-0.006469592219142163,-0.0062498591719215265
2024-08-01,-0.009959193914043851,0.0021404640615617456,0.008611816446651344
2024-08-02,-0.002834007136750604,0.000979912231615786,0.003166976492994872
2024-08-05,-0.0013181283627685108,-0.0035799273591837102,-0.002403414314878744
2024-08-06,0.002331259403621653,0.001549058492787065,-0.0013128645196876332
2024-08-07,-0.0034007121380164526,0.0028379225831541696,0.0030508738502702266
2024-08-08,-0.002689861434393976,0.0016933355941370423,0.0017485655807325045
2024-08-09,0.002408072223915899,0.0024182397460776528,0.0024628554433681338
2024-08-12,-0.00634117978284729,-0.0019926640755957357,-0.0022740196525341118
2024-08-13,-0.007771827417474484,-0.009360721614205642,-0.007609151598417398
2024-08-14,-0.0017779281365603054,0.00048325545444014023,0.00020469780551369513
2024-08-15,-0.005277438527426697,-0.003295015991391972,-0.000686003096397318
2024-08-16,0.0006938666390614598,-0.0012735871961092726,-0.0016106350361610922
2024-08-19,-0.0008879663908216817,-0.0006328626063014254,-0.0003914935967555301
2024-08-20,0.0039024695560158675,-0.0035982996644653266,-0.0027851067201904544
2024-08-21,-0.0024769838796250623,0.0014922921423137473,0.0013767090669783502
2024-08-22,0.007767786530587302,0.008631412996778054,0.008631412996778054
2024-08-23,0.0032033130725160714,-0.006576189471884117,-0.006576189471884117
2024-08-26,-0.004909334198196834,0.0033242681338743066,0.0033242681338743066
2024-08-27,-0.0015286420030115782,0.004605506599385259,0.004605506599385259
2024-08-28,-0.00019867795665072085,-0.0046269148616488965,-0.0046269148616488965
2024-08-29,0.004214203809657332,0.0018334502161516662,0.0018334502161516662
2024-08-30,-0.0057475753230088935,0.0037727406631494808,0.0024301925461718624
2024-09-03,0.010208862919634434,-0.00853040596227589,-0.00948898869646443
2024-09-04,0.002096733219178533,0.010461752211760274,0.009643808451037761
2024-09-05,-0.015575098548704798,0.006606886768076476,0.007480678050749937
2024-09-06,0.006349195195262514,-0.0019139362018044418,-0.000734135306616354
2024-09-09,0.006037531269783599,-0.0029234031974978807,-0.005018893301802866
2024-09-10,0.004308207463142635,0.010629975917973005,0.010573959051681903
2024-09-11,-0.015620260471748306,-0.003629845561847042,-0.0031551184043029554
2024-09-12,-0.02543632662304021,-0.014076387594073923,-0.008418191144163052
2024-09-13,-0.0028553064310999103,-0.006390474457486226,-0.006805942509497379
2024-09-16,-0.012199477277267102,-0.001,-0.0009999999999999998
2024-09-17,-0.004498756897009589,0.0,0.0
2024-09-18,-0.021179582503062327,0.0,0.0
2024-09-19,-0.001,0.0,0.0
2024-09-20,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0
2024-09-27,-0.02478363068225625,0.0,0.0
2024-09-30,-0.008067452097570538,0.0,0.0
2024-10-01,-0.007412527488963408,0.0,0.0
2024-10-02,-0.004827929870266669,0.0,0.0
2024-10-03,0.018905042551260083,-0.005083686425915457,-0.005083686425915457
2024-10-04,-0.011819954879719445,-0.001,-0.001
2024-10-07,0.000876710516395885,0.0,0.0
2024-10-08,0.0030079285260136146,0.0,0.0
2024-10-09,-0.00248968657288482,0.0,0.0
2024-10-10,0.00741882485072496,0.0,0.0
2024-10-11,-0.001,-0.0007428067865258728,-0.0007428067865258728
2024-10-14,0.0,0.0026971721941592896,0.024290515274915225
2024-10-15,0.0,0.00600845289743014,0.008069244770698427
2024-10-16,-0.006571628196810452,0.007009289550128729,0.0076859136362840245
2024-10-17,0.0021058319792423025,0.007717294328894793,0.007334450698064987
2024-10-18,-0.00724694125149703,-0.005263239689674711,-0.005669718051280017
2024-10-21,-0.0019017429991380768,0.001084164650482933,0.0011326541120671978
2024-10-22,0.005074426131533952,0.003924366160533359,0.0040608103844275364
2024-10-23,-0.00035602203468482435,0.007367980462741723,0.007690528476377433
2024-10-24,0.0009341990673093538,-0.0005626514955682915,-0.0008243408708918245
2024-10-25,-0.011888577796892787,-0.0012680523568967495,-0.0011887196366942559
2024-10-28,0.0029729801150503903,-0.0035213221203463253,-0.002086548812403667
2024-10-29,0.0036595212127327054,-0.0012601858139663041,-0.0015516552961207164
2024-10-30,0.0015545742772540595,-0.0024341344263889,-0.002752771634541141
2024-10-31,-0.0058981496991191715,2.534859140319954e-05,0.0010098472719497229
2024-11-01,-0.002925606501241805,-0.0034047638871436752,-0.004523657133264704
2024-11-04,-0.00156412856640102,0.0018206180283922638,0.001571816097229142
2024-11-05,0.013629237113846292,0.006510247583192853,0.004276014957951693
2024-11-06,-0.0011194327448929592,0.002353774067545036,0.0017779738135466766
2024-11-07,-0.0015520920162551124,0.007991854082016492,0.009700839676593395
2024-11-08,0.015354506994933457,0.008582078019301461,0.008166385137770321
2024-11-11,0.0011423465877276335,0.006787784885229426,0.006705408174184053
2024-11-12,0.007572144004716211,0.002154375403847721,0.0023755918825762736
2024-11-13,0.004593745167606026,-0.00022737396775291058,-0.0002755315857329998
2024-11-14,-0.00572602340017774,0.00360531894342564,0.0020476494513793973
2024-11-15,-0.003417461338495197,0.008049836277778086,0.00764425963597381
2024-11-18,-0.015737387857547948,-0.006002869703741171,-0.004022795257885327
2024-11-19,0.003531379040732146,0.007203396424643762,0.006089923308973752
2024-11-20,0.0021884356823665034,-0.004168054500665513,-0.0048175095326077905
2024-11-21,-0.0024202706768515956,-0.005110263872844773,-0.005909694949418716
2024-11-22,-0.0136905335452818,-0.006940991962532379,-0.006994743918002371
2024-11-25,-0.0002577656566148654,-0.007971739242215886,-0.012383652130827663
2024-11-26,0.007582593130217592,0.004796165830017866,0.003281129361271502
2024-11-27,-0.012504484933724257,-0.009863151112146107,-0.008515764872839164
2024-11-29,-0.00654794515030066,-0.00033693192945199297,-0.001136084881060449
2024-12-02,-0.00424941839012195,-0.005487834847287246,-0.0020426313004382273
2024-12-03,-0.0047892821049839935,0.02117768945079211,0.022187858880492215
2024-12-04,-0.007166947147925749,0.016050593409960845,0.015268706161309058
2024-12-05,-0.003655766991427588,0.005733213711787041,0.0013505468919323515
2024-12-06,-0.002583163591225445,-0.010300640870234988,-0.0017682820728016247
2024-12-09,-0.0011653889242519107,-0.001,-0.002
2024-12-10,-0.0075180091372823304,0.0,0.0
2024-12-11,0.005488328952488334,0.0,0.0
2024-12-12,-0.012074333732695931,0.0,0.0
2024-12-13,-0.005233773659875106,0.0,0.0
2024-12-16,0.00515106506405713,0.0,0.0
2024-12-17,0.006071411504224704,0.0,0.0
2024-12-18,0.003548830383019306,0.0,0.0
2024-12-19,0.012824899611955043,0.0,0.0
2024-12-20,0.004676392036747903,-0.008129813012695308,-0.008129813012695308
2024-12-23,-0.004928097600450611,0.004148257323685534,0.004148257323685534
2024-12-24,0.0017357007543242625,-0.0013543962218462617,-0.0013543962218462617
2024-12-26,-0.002233007489029829,0.0011381969688408764,0.0011381969688408764
2024-12-27,0.003522172484532587,-0.012885387651743461,-0.012885387651743461
2024-12-30,0.005397065218521797,0.002215781200331815,0.002215781200331815
2024-12-31,-0.0065724823735515475,0.004287145344808488,0.004287145344808488
2025-01-02,0.0006411676140060107,-0.008437995467459916,-0.008437995467459916
2025-01-03,-0.001,-0.00523143909821752,-0.00523143909821752
2025-01-06,0.0,-0.001,-0.001
2025-01-07,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.0
2025-01-10,0.0,0.0,0.0
2025-01-13,0.0,0.0,0.0
2025-01-14,0.0,0.0,0.0
2025-01-15,0.0,0.0,0.0
2025-01-16,0.00707099267664646,0.0,0.0
2025-01-17,0.01174515143158239,0.002924291025370714,0.002924291025370714
2025-01-21,-0.0008131812901406956,0.009640585403201087,0.009640585403201087
2025-01-22,-0.021150695295437616,0.00017836073078967586,0.00017836073078967586
2025-01-23,-0.0140697004325802,0.009393939258704532,0.009393939258704532
2025-01-24,-0.008145009612881544,-0.010949609878512765,-0.010949609878512765
2025-01-27,-0.0041096725682281295,0.00047658316912706146,0.00047658316912706146
2025-01-28,0.0027634863442880285,0.013376928749778978,0.013376928749778978
2025-01-29,0.004311046371507604,-0.0003442697102926767,-0.0003442697102926767
2025-01-30,-0.003913614784608093,0.00410776826078423,0.00410776826078423
2025-01-31,-0.007039939086295155,-0.004073065011638609,-0.004073065011638609
2025-02-03,0.0037567974397455565,0.00965854015091611,0.009047349121350001
2025-02-04,0.006782333696430083,-0.00525121761660665,-0.005149749395106638
2025-02-05,0.0016190519689203737,0.002021804457867668,-0.0006726735800925233
2025-02-06,0.002468159349966935,0.0011498085572529825,-0.0001686397506657771
2025-02-07,-0.0022327960964431547,-0.005166022396738842,-0.005002975005859768
2025-02-10,0.001156672251868124,-0.0010216791601551328,0.0008407181036798842
2025-02-11,0.0022874784445513926,-0.008229809289693782,-0.008705177120706046
2025-02-12,0.00256706669872739,0.0010765378504576672,-0.0006648496264840189
2025-02-13,0.0009928340089643281,-0.00911686489779157,-0.00816310025192882
2025-02-14,-0.0007225861196912962,-0.004976868155698781,-0.0061007459635833445
2025-02-18,-0.0002547629361937538,-0.013424689940846592,-0.01185444809851658
2025-02-19,-0.011326531646646536,-0.008535001129513446,-0.009222643054169491
2025-02-20,-0.002334980490446883,0.006747038419382843,0.006910085687175543
2025-02-21,-0.0005000720381956641,-0.003945832535332389,-0.0011984652084969802
2025-02-24,0.003676663488111152,-0.005139733896753743,-0.004321052596860864
2025-02-25,-0.008753041759206673,-0.0007133915360441404,-0.0008022660754084855
2025-02-26,-0.0053213004937109985,0.01140713079674885,0.013264043530910206
2025-02-27,-0.006360812318671148,-0.002150983550051444,-0.0009315738547491885
2025-02-28,-0.005556971931314697,0.00013498669397139817,-0.001582489982466568
2025-03-03,0.021951245452078536,-0.010194063290561085,-0.01151347390099583
2025-03-04,-0.012137745353599847,0.0005174803408078226,-0.0004093494205684007
2025-03-05,-0.0018189996819477053,-0.01585785582980239,-0.018377183739591095
2025-03-06,-8.144296786890171e-05,-0.01841857453508863,-0.019444711149590347
2025-03-07,0.008456200393331862,-0.01921569015275067,-0.022249650378103298
2025-03-10,0.018492516409213584,0.005504026643684803,0.0023820508453640254
2025-03-11,-0.00959265105292894,0.029543392732645907,0.03112059078724891
2025-03-12,-0.00067225391457189,0.01679971094231875,0.007146020205164926
2025-03-13,0.01392763319816731,0.007658784098041461,0.006643755527558053
2025-03-14,-0.026884574890299023,-0.00250127918868302,-0.002326712717494275
2025-03-17,-0.0049334459725004385,-0.010559572680270884,-0.013046877510896568
2025-03-18,-0.009082828468885425,0.005169451424748894,0.006251943927911463
2025-03-19,0.008293666772579842,-0.0009999999999999998,-0.001
2025-03-20,-0.0020000000000000005,0.0,0.0
2025-03-21,-0.009750931444830835,0.0,0.0
2025-03-24,-0.005814619122726515,0.0,0.0
2025-03-25,-0.001688824798206423,0.0,0.0
2025-03-26,0.014128429467563099,0.0,0.0
2025-03-27,0.01353026541785347,-0.02846332590100624,-0.02846332590100624
2025-03-28,-0.002,-0.001,-0.001
2025-03-31,-0.016846613942756064,0.0,0.0
2025-04-01,0.008880134225046653,0.0,0.0
2025-04-02,0.06839806847491277,0.0,0.0
2025-04-03,0.06546303581040835,0.0,0.0
2025-04-04,0.044807641732811675,-0.03019632906828496,-0.03019632906828496
2025-04-07,-0.001,-0.001,-0.001
2025-04-08,0.0,0.0,0.0
2025-04-09,0.0,0.0,0.0
2025-04-10,0.0,0.0,0.0
2025-04-11,-0.03878243551816133,0.0,0.0
2025-04-14,0.01717253616798274,0.0,-0.0012875218652719043
2025-04-15,0.0036180445176628552,0.006262524861927558,0.005182159659992248
2025-04-16,0.010244623119073615,0.005240871617236409,0.0035439973148876985
2025-04-17,0.006350439694201586,-0.0010293161681300005,0.0005117725003656782
2025-04-21,0.010927509486531234,-0.010617213635462492,-0.0074392955975069956
2025-04-22,-0.03807812913613972,0.003457531556971959,0.004763392657815535
2025-04-23,-0.00865750227732369,-0.0029420929801215624,-0.0032024836591850337
2025-04-24,0.015681309756278967,0.0047906828220382475,0.004444401252039561
2025-04-25,-0.003776887357988508,0.002860844761132331,0.0023285300288670594
2025-04-28,-0.004957251337259348,0.00013615224127376633,-0.0003600508580839058
2025-04-29,-0.009235334472785144,-0.002407121597466033,-0.000774977093021487
2025-04-30,0.00214793678031169,0.002766784828155089,0.0022442777009402874
2025-05-01,0.001918396832553404,0.0028395651238264106,0.0021882257117122198
2025-05-02,-0.0031256118514587875,-0.004359428181108842,-0.004569508670143792
2025-05-05,0.0016189535120241338,0.003102099298011714,0.002756963792980769
2025-05-06,0.009191539857011937,0.001898348264240365,0.0021138663263996103
2025-05-07,0.002390351737099514,0.0016511686511684722,0.001070888764502956
2025-05-08,-0.005906765127899835,-0.010596030479467835,-0.011037236385685338
2025-05-09,0.008368967208956826,-0.013915714386296529,-0.014473489705081012
2025-05-12,-0.016784038348746567,-0.006246762713844728,-0.006047279007313704
2025-05-13,-0.0025128926429058432,0.0004865777627777702,-0.00021578679360898068
2025-05-14,0.0032253334457260255,0.0021857565720256812,0.0013920255892336387
2025-05-15,-0.001772352295040314,0.0022104110756047844,0.0030187651358239047
2025-05-16,0.0010618156272383106,0.0017764715535953596,0.002470865637717203
2025-05-19,-0.0014246649679539095,0.00556723218371766,0.006223170540250931
2025-05-20,0.005502946949112775,-0.002944731846264212,-0.002612797333971323
